"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","WT01","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT14","WT16","WT18"
"USC00043578","GRATON, CA US","1988-02-03","0.00",,"60","26",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-04","0.00",,"63","26",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-05","0.00",,"65","27",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-06","0.00",,"65","28",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-07","0.00",,"66","28","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-08","0.00",,"67","34",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-09","0.00",,"75","36","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-10","0.00",,"75","38",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-11","0.00",,"77","45",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-12","0.00",,"76","36",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-13","0.00",,"75","32","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-14","0.00",,"69","32",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-15","0.00",,"73","34",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-16","0.00",,"71","36",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-17","0.00",,"69","32",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-18","0.00",,"67","31",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-19","0.00",,"66","33",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-20","0.00",,"72","31",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-21","0.00",,"73","33",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-22","0.00",,"70","35","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-23","0.00",,"68","39","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-24","0.00",,"62","45","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-25","0.00",,"63","39","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-26","0.00",,"62","43",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-27","0.01",,"75","47",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-28","0.45",,"70","51",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-02-29","0.00",,"67","46",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-01","0.01",,"62","48",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-02","0.00",,"65","35",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-03","0.00",,"71","38",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-04","0.00",,"71","39","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-05","0.00",,"67","40","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-06","0.00",,"64","44",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-07","0.00",,"70","36",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-08","0.00",,"72","35",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-09","0.00",,"70","39",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-10","0.00",,"68","31",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-11","0.00",,"66","33",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-12","0.00",,"66","31",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-13","0.00",,"71","30",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-14","0.00",,"69","29",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-15","0.00",,"71","32","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-16","0.00",,"69","35","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-17","0.00",,"67","39","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-18","0.00",,"72","33",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-19","0.00",,"78","35",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-20","0.00",,"79","33",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-21","0.00",,"78","39",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-22","0.00",,"74","40",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-23","0.00",,"72","42",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-24","0.00",,"70","34",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-25","0.00",,"79","38",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-26","0.00",,"85","42",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-27","0.00",,"90","41",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-28","0.00",,"71","34",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-29","0.00",,"77","36",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-30","0.00",,"78","35",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-03-31","0.00",,"75","41",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-01","0.00",,"81","35",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-02","0.00",,"75","33",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-03","0.00",,"68","37",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-04","0.00",,"67","35",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-05","0.00",,"73","35",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-06","0.00",,"82","40",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-07","0.00",,"81","47",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-08","0.00",,"74","33",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-09","0.00",,"78","35",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-10","0.00",,"87","40",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-11","0.00",,"91","44",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-12","0.00",,"86","46","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-13","0.00",,"64","50",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-14","0.04",,"60","47",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-15","0.04",,"64","43","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-16","0.00",,"72","46","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-17","0.00",,"68","41",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-18","0.00",,"69","44",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-19","0.83",,"66","50",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-20","0.81",,"55","47",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-21","0.14",,"62","40","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-22","0.00",,"63","42",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-23","0.71",,"57","43",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-24","0.00",,"66","38","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-25","0.00",,"64","38",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-26","0.00",,"70","42",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-27","0.00",,"77","46",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-28","0.00",,"70","48",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-29","0.13",,"69","53",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-04-30","0.00",,"70","39",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-01","0.00",,"66","36",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-02","0.00",,"71","36",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-03","0.00",,"74","40",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-04","0.00",,"73","41",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-05","0.00",,"69","34",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-06","0.00",,"63","36",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-07","0.56",,"58","44",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-08","0.03",,"65","43",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-09","0.00",,"64","44",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-10","0.00",,"70","42",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-11","0.00",,"82","45",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-12","0.00",,"85","45",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-13","0.02",,"71","43",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-14","0.00",,"74","41",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-15","0.00",,"82","42",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-16","0.10",,"75","51",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-17","0.07",,"67","40",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-18","0.00",,"74","40",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-19","0.00",,"85","43",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-20","0.00",,"91","45",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-21","0.00",,"92","47",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-22","0.00",,"85","45","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-23","0.00",,"80","44",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-24","0.00",,"85","40",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-25","0.00",,"75","41","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-26","0.00",,"79","42",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-27","0.00",,"77","46",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-28","0.00",,"78","53",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-29","0.00",,"68","40",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-30","0.00",,"74","36",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-05-31","0.00",,"77","43",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-01","0.00",,"76","54",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-02","0.00",,"79","47",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-03","0.00",,"77","54",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-04","0.00",,"75","40",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-05","0.00",,"71","42",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-06","0.00",,"74","38",,,,"    1",,,,,,,
"USC00043578","GRATON, CA US","1988-06-07","0.45",,"63","46",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-08","0.00",,"66","40",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-09","0.00",,"69","49",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-10","0.00",,"71","43",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-11","0.00",,"82","45","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-12","0.00",,"83","44",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-13","0.00",,"90","47",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-14","0.00",,"88","50","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-15","0.00",,"80","51","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-16","0.00",,"69","55","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-17","0.00",,"68","46","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-18","0.00",,"83","49",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-19","0.00",,"100","53",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-20","0.00",,"85","52","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-21","0.00",,"78","54",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-22","0.00",,"77","51",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-23","0.00",,"89","52",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-24","0.00",,"103","54",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-25","0.00",,"89","52",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-26","0.00",,"88","46",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-27","0.00",,"90","48",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-28","0.00",,"94","44",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-29","0.00",,"92","41",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-06-30","0.00",,"93","47",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-01","0.00",,"96","47",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-02","0.00",,"95","53",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-03","0.00",,"101","50",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-04","0.00",,"88","44",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-05","0.00",,"83","42",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-06","0.00",,"87","42",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-07","0.00",,"92","47",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-08","0.00",,"85","50","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-09","0.00",,"80","46",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-10","0.00",,"87","48",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-11","0.00",,"102","46",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-12","0.00",,"91","47",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-13","0.00",,"87","50",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-14","0.00",,"91","52",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-15","0.00",,"90","52",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-16","0.00",,"99","51",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-17","0.00",,"103","54",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-18","0.00",,"110","53",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-19","0.00",,"93","52","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-20","0.00",,"75","52","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-21","0.00",,"77","55","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-22","0.00",,"83","54","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-23","0.00",,"88","52",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-24","0.00",,"86","57",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-25","0.00",,"86","55","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-26","0.00",,"84","53",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-27","0.00",,"83","54","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-28","0.00",,"76","51","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-29","0.00",,"82","47",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-30","0.00",,"86","51",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-07-31","0.00",,"78","53","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-01","0.00",,"75","53","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-02","0.00",,"73","55","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-03","0.00",,"70","57","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-04","0.00",,"79","48",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-05","0.00",,"83","53","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-06","0.00",,"78","48",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-07","0.00",,"80","50","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-08","0.00",,"78","51","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-09","0.00",,"78","50","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-10","0.00",,"78","53","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-11","0.00",,"71","53","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-12","0.03",,"65","53","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-13","0.00",,"63","47","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-14","0.00",,"77","47","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-15","0.00",,"75","51","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-16","0.00",,"80","44",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-17","0.00",,"86","43",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-18","0.00",,"102","45",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-19","0.00",,"94","46",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-20","0.00",,"84","56","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-21","0.00",,"74","55","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-22","0.00",,"76","50",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-23","0.00",,"80","43",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-24","0.00",,"85","47","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-25","0.00",,"95","45",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-26","0.00",,"107","52",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-27","0.00",,"93","46",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-28","0.00",,"82","51","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-29","0.00",,"80","50","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-30","0.00",,"88","49",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-08-31","0.00",,"87","51","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-01","0.00",,"77","48","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-02","0.00",,"79","47","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-03","0.00",,"83","50","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-04","0.00",,"90","50",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-05","0.00",,"94","47","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-06","0.00",,"87","42","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-07","0.00",,"78","41","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-08","0.00",,"85","47","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-09","0.00",,"74","51","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-10","0.00",,"71","50","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-11","0.00",,"75","41","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-12","0.00",,"97","45",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-13","0.00",,"87","52","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-14","0.00",,"76","42","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-15","0.00",,"76","45","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-16","0.00",,"73","48","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-17","0.00",,"80","41",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-18","0.00",,"88","44",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-19","0.00",,"94","40",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-20","0.00",,"90","41",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-21","0.00",,"85","39",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-22","0.00",,"72","46",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-23","0.00",,"76","42","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-24","0.00",,"80","39","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-25","0.00",,"62","45",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-26","0.00",,"72","39",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-27","0.00",,"82","42",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-28","0.00",,"88","42",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-29","0.00",,"90","42",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-09-30","0.00",,"100","44",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-01","0.00",,"98","46","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-02","0.00",,"68","49","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-03","0.00",,"75","48","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-04","0.00",,"80","49","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-05","0.01",,"82","51","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-06","0.01",,"73","52","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-07","0.01",,"58","52",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-08","0.00",,"70","38",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-09","0.00",,"88","40",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-10","0.00",,"90","44","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-11","0.00",,"76","44","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-12","0.00",,"75","42","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-13","0.05",,"65","48",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-14","0.22",,"58","53",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-15","0.00",,"77","44",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-16","0.00",,"88","48",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-17","0.00",,"93","49",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-18","0.00",,"99","47",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-19","0.00",,"92","45",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-20","0.00",,"89","43","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-21","0.00",,"87","43","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-22","0.00",,"68","45","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-23","0.00",,"73","47","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-24","0.00",,"74","48","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-25","0.00",,"65","48","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-26","0.00",,"64","47","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-27","0.05",,"63","48",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-28","0.00",,"55","49",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-29","0.00",,"60","44","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-30","0.00",,"70","37",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-10-31","0.00",,"78","37",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-01","0.00",,"78","40",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-02","0.29",,"62","51",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-03","0.57",,"63","57",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-04","0.00",,"67","56",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-05","0.00",,"78","46",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-06","0.01",,"75","45",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-07","0.00",,"71","41",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-08","0.00",,"70","44",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-09","0.05",,"63","38","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-10","0.78",,"60","42","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-11","0.00",,"67","45",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-12","0.26",,"66","47",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-13","0.39",,"65","51",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-14","0.64",,"56","41","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-15","0.03",,"59","44","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-16","0.17",,"57","46",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-17","0.35",,"59","36",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-18","0.00",,"62","32",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-19","0.00",,"63","35",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-20","0.07",,"63","38",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-21","0.00",,"58","40","    1",,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-22","1.49",,"58","45",,,,,,,,,,,
"USC00043578","GRATON, CA US","1988-11-23","1.80",,"60","48",,,,,,,,,,,
